Issue Response Time Days,Impact Score,Cost,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level
0.26283115395988627,0.2841228456874492,0.35025946706373945,0.2615004377119461,0.21843935460525654,0.16812383499512482,0.32589563551397427,0.3176559512202001,0.7425163352288373,0.23031041559774246,0
0.880824056131402,0.4306574636402123,0.6433635844478063,0.4681653238712761,0.21843935460525654,0.25417998999562913,0.2991971001435965,0.3645267623846224,0.7564723333179681,0.37884812724474093,0
0.2635464235225848,0.5557012193029718,0.3395300659664106,0.6409716660848734,0.21843935460525654,0.16812383499512482,0.21831624299215796,0.16355938181402685,0.3082459082030897,0.5129553617239611,0
0.26283115395988627,0.47158929058640375,0.6448258509221432,0.231155516251148,0.6092196773026282,0.5123484549971421,0.2932516279812855,0.3114715639941993,0.5726554936214878,0.41213442791174965,0
0.6462156395662895,0.5443275937218006,0.3080564891406735,0.22891957466982604,0.8436878709210514,0.0820676799946205,0.3125239320847767,0.5388358094828473,0.5174601498275379,0.525974858902001,0
0.2642616930852833,0.2672607845060618,0.482275285351728,0.24744594777220802,0.4919855804934168,0.34023614499613347,0.2914567684605878,0.782747515795425,0.6376577549915838,0.21876603386351973,0
0.8629423170639392,0.4460647587588918,0.712142908177236,0.5716574770638927,0.21843935460525654,0.36892152999630157,0.23417831400632358,0.41892856490438257,0.20213003084068928,0.4370831195484864,0
0.28357397127814316,0.6736033961124377,0.3020340187811472,0.22891957466982604,0.21843935460525654,0.2828653749957972,0.2576012307514281,0.4755898538852995,0.46779691338423435,0.6577732170343766,0
0.7635198478488459,0.48931098625939135,0.7014872039763332,0.5457844387657385,0.21843935460525654,0.5984046099976464,0.6565985022025191,0.6845626113533496,0.7191306087011046,0.5046818881477682,0
0.8393384214948882,0.5537835731294021,0.5087481442643169,0.22891957466982604,0.21843935460525654,0.2828653749957972,0.39356183944427625,0.40767922848186666,0.6835491000594466,0.5624037968188815,0
0.8822545952567991,0.34614878054290577,0.6588777259775053,0.22891957466982604,0.21843935460525654,0.16812383499512482,0.22340915688213758,0.667849201840118,0.4066922731020939,0.3610184710107748,0
0.2635464235225848,0.5137113806748108,0.3604280825766495,0.43750098218457484,0.21843935460525654,0.34023614499613347,0.3068252531065616,0.5844259754471541,0.6900870451102106,0.47703950743971274,0
0.7899848216686907,0.34747129514536756,0.5451232872209819,0.3717004156485285,0.21843935460525654,0.34023614499613347,0.32432513343336383,0.3634476353257417,0.6079855428381165,0.3222165212929708,0
0.2649769626479818,0.6461612181113561,0.7361594261890347,0.22891957466982604,0.21843935460525654,0.2828653749957972,0.3364853066860905,0.5660144028402853,0.7172446630133842,0.6295536172396101,0
0.26140061483448923,0.43197997824267403,0.73780343387854,0.22891957466982604,0.21843935460525654,0.4262922999966378,0.46690428660878464,0.2279792883653703,0.579570627809796,0.39135454079014886,0
0.2635464235225848,0.27737802121489424,0.5216141995744699,0.5572835668982514,0.21843935460525654,0.4262922999966378,0.32858792479502075,0.1986675660832935,0.39097605903775734,0.2430092355053874,0
0.8879767517583872,0.7946796079678118,0.7180426615327586,0.25127899048304564,0.41382951595394224,0.6844607649981508,0.24413978434619563,0.4842125508625357,0.20401597652840966,0.7752052334530528,0
0.2606853452717907,0.08799393014237017,0.5583191444793947,0.44101460466950937,0.21843935460525654,0.16812383499512482,0.21721689153573065,0.19461286514880438,0.4154933529781223,0.05451513596716265,3
0.8128734476750432,0.5923348737911625,0.7151688160422605,0.2768326085552967,0.21843935460525654,0.483663069996974,0.3129277754769336,0.8576764056437305,0.19471197780232244,0.5997947665469472,0
0.6226117439972385,0.4271527999436886,0.6272420826736547,0.22891957466982604,0.21843935460525654,0.2828653749957972,0.2099477104769051,0.5973893218677249,0.7085693128498703,0.43958440225756806,0
0.566105448544056,0.48018563550240523,0.7450937576326908,0.3471050582539869,0.21843935460525654,0.5984046099976464,0.20900540922853883,0.4136209339953254,0.33351758041854285,0.4862108773730118,0
0.2642616930852833,0.143473417715641,0.3322810925070871,0.25607029387159275,0.21843935460525654,0.5984046099976464,0.6715407077123272,0.7715121972772628,0.3047254762526783,0.14199589533093895,3
0.2664075017733788,0.6001377099456868,0.8517815199285917,0.32506506266667046,0.21843935460525654,0.5984046099976464,0.5666760402155662,0.23714538982120387,0.5501498750813579,0.5913288866085173,0
0.2649769626479818,0.08799393014237017,0.7368919488850347,0.24265464438366097,0.3747514836842052,0.5123484549971421,0.23166551067734686,0.47573774406052605,0.1899342487267641,0.020844022575679855,2
0.2671227713360773,0.4186887064879333,0.32073102144548393,0.33368940876605513,0.21843935460525654,0.2828653749957972,0.28546642481025936,0.7113219051450989,0.6649411026072721,0.43618522319138026,0
0.26140061483448923,0.20060604854198907,0.2943115177520271,0.35828476616059673,0.21843935460525654,0.25417998999562913,0.311536759348393,0.167498464140944,0.5716496559213703,0.14289379168804517,3
0.26211588439718775,0.3634737218351548,0.44628518922646576,0.49819082510617096,0.41382951595394224,0.5984046099976464,0.3572159341501485,0.14676681310247816,0.70668336716215,0.3489610056439199,0
0.2656922322106803,0.3565305201722306,0.7476908229239416,0.22891957466982604,0.21843935460525654,0.25417998999562913,0.23099243835708522,0.37657161001766337,0.5236209057407578,0.30214212416623915,0
0.4766967532067418,0.1375221020045631,0.4057739052200042,0.22891957466982604,0.21843935460525654,0.0820676799946205,0.24750514594750375,0.3460447809418808,0.6834233703469319,0.14263724987172913,3
0.6125979701194594,0.338808824499243,0.41473980516831344,0.22891957466982604,0.21843935460525654,0.16812383499512482,0.8449465731557304,0.2862920381393163,0.6229473786273648,0.28976398152898925,0
0.2671227713360773,0.21422794894734518,0.4745807958126521,0.22891957466982604,0.21843935460525654,0.2828653749957972,0.22165916884945736,0.38472395057035613,0.36080092803423114,0.2122242175474603,0
0.717742595836141,0.3376846870871505,0.32037054024622325,0.6882458595185379,0.21843935460525654,0.4262922999966378,0.26756270109130015,0.6362635685440059,0.33263747243094,0.288673678809646,0
0.2649769626479818,0.49823795982600827,0.48294822805303056,0.22891957466982604,0.21843935460525654,0.36892152999630157,0.20954386708474812,0.4988206766484634,0.31289790756613334,0.49730631092868144,0
0.5239045443448437,0.6060228999266417,0.2904510453344126,0.4464447485098627,0.2575173868749936,0.25417998999562913,0.26543130541047166,0.6375197009558647,0.4118471913151962,0.5489353514622883,0
0.9287471168322023,0.3009187811387136,0.3307871463713907,0.33209230763653946,0.21843935460525654,0.483663069996974,0.6038296322940078,0.8563677005632242,0.6902127748227253,0.3219599794766547,0
0.2649769626479818,0.4482469078529537,0.5578582887741419,0.5936974726512091,0.21843935460525654,0.2828653749957972,0.30431244977758487,0.8236308363269712,0.7073120157247235,0.4424063622370448,0
0.26283115395988627,0.47086190755504975,0.730108944339464,0.22891957466982604,0.21843935460525654,0.483663069996974,0.27685109911091055,0.8547298077378146,0.5534188476067399,0.46434068753206786,0
0.902997412575056,0.3240627866817944,0.6066068405176409,0.6601368796390618,0.4919855804934168,0.16812383499512482,0.4113758201872006,0.39574087700114835,0.4220312980288864,0.2947024114930734,0
0.8021444042345656,0.35124046176238355,0.4254446406335003,0.22891957466982604,0.21843935460525654,0.36892152999630157,0.2044285174507598,0.3928268621142494,0.5735356016090907,0.3499230374551052,0
0.2656922322106803,0.2318173931600866,0.2910323949095386,0.6138209468831068,0.21843935460525654,0.34023614499613347,0.6716304506883621,0.6352043605564296,0.7534548202176156,0.21485377116469984,0
0.37441320574085435,0.2123764285038987,0.6352363618502286,0.22891957466982604,0.21843935460525654,0.25417998999562913,0.26520694797038447,0.39771523243437595,0.2527991049841103,0.1863776295536172,1
0.26140061483448923,0.3595061780277696,0.2633067999144125,0.46944300477488865,0.7264537741118398,0.36892152999630157,0.22273608456187596,0.5320279869472145,0.32471650054251444,0.34030271934325296,0
0.2635464235225848,0.47046515317431126,0.7084340535073217,0.22891957466982604,0.29659541914473087,0.2828653749957972,0.41563861154885756,0.5153435832037608,0.7010255300989888,0.45914571575166757,0
0.4573844750138819,0.29179343038172745,0.8349912994079854,0.22891957466982604,0.21843935460525654,0.36892152999630157,0.23444754293442824,0.32388962010742806,0.3597950903341136,0.28745510518214473,0
0.2635464235225848,0.25694517060686006,0.8552002555944757,0.7035780303618885,0.21843935460525654,0.483663069996974,0.21815919278409693,0.7583981746136486,0.46829983223429317,0.2680861980502822,0
0.9680869427806207,0.6812739808067159,0.37560886514347985,0.22891957466982604,0.29659541914473087,0.2828653749957972,0.3748504289410031,0.7915766851282391,0.3552688206835847,0.6700230887634684,0
0.26211588439718775,0.16595616595749094,0.40809374568518175,0.6460823896993237,0.21843935460525654,0.5123484549971421,0.19644139258365517,0.8050537747379293,0.7301948234023975,0.13814776808619803,3
0.2664075017733788,0.43191385251255093,0.7344626190639301,0.9731687010241366,0.21843935460525654,0.34023614499613347,0.19588049898343715,0.5128122862504121,0.6454529971674948,0.3800667008722422,0
0.93947616027268,0.3698217919269713,0.8868859194162625,0.22891957466982604,0.21843935460525654,0.0820676799946205,0.2207168676010911,0.574503830012057,0.5041328003009805,0.37275525910723456,0
0.2664075017733788,0.4438826096648299,0.7512072653348612,0.5579224073500577,0.21843935460525654,0.25417998999562913,0.2766491774148321,0.6150053564244171,0.3091260161906926,0.41091585428424837,0
0.7077288219583617,0.5824160142726993,0.49232774210631935,0.7843913475153823,0.21843935460525654,0.25417998999562913,0.37188891073185193,0.5898369184474239,0.4076981108022114,0.521228835300154,0
0.6333407874377163,0.5436002106904466,0.45476133272582564,0.6055160210096252,0.5701416450328911,0.2828653749957972,0.19567857728735866,0.33774504840453895,0.6719819665080948,0.5525269368907133,0
0.8078665607361537,0.08799393014237017,0.5309125692319955,0.32698158402208927,0.21843935460525654,0.483663069996974,0.4238500938560494,0.14983705503558878,0.44755442966936887,0.06734222678296561,3
0.2664075017733788,0.6928459835782562,0.3049392104628855,0.31005231204922296,0.21843935460525654,0.4262922999966378,0.2702549903723467,0.7724184988039926,0.3781516283612587,0.6571959979476656,0
0.2664075017733788,0.5485596404496782,0.5401179007261596,0.5681438545789581,0.2575173868749936,0.5123484549971421,0.31961362719153247,0.7851896003162246,0.22111521743040782,0.49320164186762455,0
0.2656922322106803,0.4243755192785189,0.43700227035114714,0.42727953495567444,0.21843935460525654,0.25417998999562913,0.1948708905030447,0.3975701292653178,0.49017680221184967,0.3919958953309389,0
0.8650881257520346,0.389130505122913,0.6510925325659049,0.22891957466982604,0.21843935460525654,0.36892152999630157,0.34294680096060215,0.21325568357618196,0.4579899958080884,0.38186249358645463,0
0.2635464235225848,0.5664135875829119,0.3161349139440869,0.22891957466982604,0.21843935460525654,0.5984046099976464,0.20070418394531214,0.7794706042770218,0.49394869358729043,0.5281554643406876,0
0.2957335538440179,0.5898882217766083,0.7736942670648753,0.22891957466982604,0.21843935460525654,0.5123484549971421,0.30289899790503544,0.15238587061125944,0.7440250917790137,0.5332863006670088,0
0.542501552975005,0.34158610516441273,0.5925482960598873,0.22955841512163233,0.21843935460525654,0.5984046099976464,0.4170969349094244,0.6327294328458872,0.5868629511356481,0.297267829656234,0
0.31075421466068665,0.25621778757550606,0.2713467644973682,0.4953160430730428,0.21843935460525654,0.2828653749957972,0.2510051220128642,0.5264892726952163,0.5744157095966935,0.2737942534633145,0
0.2656922322106803,0.09592901775714073,0.27111033418258945,0.4033230180129391,0.21843935460525654,0.16812383499512482,0.21551177499106788,0.16941932959946765,0.26713229221078527,0.010903027193432557,2
0.302886249471003,0.385361338505897,0.8526838900721619,0.4780673508742733,0.21843935460525654,0.2828653749957972,0.48590736178417115,0.17696505774102367,0.5843483568853542,0.39905079527963067,0
0.4237668055670518,0.3488599354779524,0.28044860909775754,0.22891957466982604,0.21843935460525654,0.34023614499613347,0.23794751899978867,0.6225052778135722,0.5950353824491031,0.32837352488455623,0
0.2814281625900476,0.6196448003319979,0.6658665927435602,0.7096470146540481,0.29659541914473087,0.483663069996974,0.22529375937887014,0.3266061574219956,0.1588790097356351,0.6214725500256542,0
0.26283115395988627,0.6777031913800692,0.6004224148367077,0.22891957466982604,0.21843935460525654,0.2828653749957972,0.680156033411676,0.47864571009324985,0.34294730885714486,0.6553360697793742,0
0.7392006827170963,0.3091183716739765,0.44433194357940786,0.22891957466982604,0.21843935460525654,0.8565730749991595,0.6016309293811531,0.5179124694480016,0.4279405945170769,0.28020779887121605,0
0.3701215883646633,0.49830408555613126,0.8852212365793436,0.4406951844436062,0.21843935460525654,0.6844607649981508,0.23767829007168403,0.4843516833458926,0.6037107326126169,0.5085941508465881,0
0.2649769626479818,0.4248383993893805,0.45730059652968347,0.2867346355582939,0.21843935460525654,0.4262922999966378,0.21876495787233238,0.37824849999601196,0.5825881409101485,0.36679066187788617,0
0.2642616930852833,0.4851450652616368,0.5618295844281618,0.2956784018835818,0.21843935460525654,0.34023614499613347,0.23256294043769568,0.2207429326051205,0.4156190826906371,0.42047203694202157,0
0.2664075017733788,0.09811116685120264,0.7505626675937225,0.7438249788256838,0.21843935460525654,0.483663069996974,0.27900493053574776,0.7272189960901427,0.7270515805895301,0.07074140584915342,3
0.2635464235225848,0.5878383241427925,0.5789142590643528,0.5646302320940236,0.21843935460525654,0.16812383499512482,0.23188986811743406,0.5007516032442271,0.49143409933699655,0.5681759876859929,0
0.3486635014837079,0.36387047621589336,0.7410542117608645,0.7131606371389826,0.21843935460525654,0.5123484549971421,0.567640777207941,0.7159107562136825,0.17597825063763325,0.3140713186249359,0
0.2606853452717907,0.1842729932015863,0.28362179959892764,0.22891957466982604,0.21843935460525654,0.2828653749957972,0.2900433165880384,0.7642210353709913,0.19081435671436695,0.19118778860954333,1
0.9130111864528352,0.34866155828758316,0.3601601949139242,0.22891957466982604,0.2575173868749936,0.16812383499512482,0.19789971594422204,0.7067046654319789,0.5311646884916393,0.3281811185223192,0
0.2635464235225848,0.40817471539836236,0.29949697811141984,0.22891957466982604,0.29659541914473087,0.6844607649981508,0.2682357734115618,0.6089437682285705,0.5322962559042715,0.3987301180092355,0
0.9173028038290261,0.2070202443639286,0.5551396180459527,0.22891957466982604,0.21843935460525654,0.34023614499613347,0.2299828298766928,0.3538775403133006,0.6234502974774236,0.1619420215495126,1
0.7055830132702662,0.39415606061226766,0.5200587837800652,0.3471050582539869,0.21843935460525654,0.483663069996974,0.5701760162809266,0.21902432394094645,0.37488265583587665,0.3867367880964598,0
0.6240422831226355,0.33312201170865746,0.5091909925831126,0.6202093514011695,0.21843935460525654,0.2828653749957972,0.391811851411596,0.36081264833852733,0.30862309734063376,0.32753976398152906,0
0.6104521614313638,0.3515049646828759,0.5507113571714084,0.6869681786149253,0.21843935460525654,0.16812383499512482,0.2991971001435965,0.7043388339636719,0.6308683505157905,0.37102360184710115,0
0.7105899002091558,0.507892316423979,0.8064362530687696,0.5467426994434479,0.21843935460525654,0.16812383499512482,0.33473531865341033,0.6383236613235046,0.6020762463499258,0.5066700872242178,0
0.6462156395662895,0.28022142761018703,0.2685381679936002,0.8284713386900152,0.21843935460525654,0.25417998999562913,0.3016650319845558,0.6249653432002031,0.40342330057671183,0.2569907644946126,0
0.8164497954885357,0.35573701141075353,0.5649445288151127,0.22891957466982604,0.21843935460525654,0.16812383499512482,0.2536974112939107,0.18393814863208519,0.1505808487096654,0.3494740892765521,0
0.2606853452717907,0.4949316733198538,0.5787035059487814,0.24233522415775782,0.21843935460525654,0.7992023049988233,0.5365224002678453,0.1586710816198609,0.771685628532246,0.49249615187275536,0
0.7535060739710666,0.4329057384643972,0.8427891646841296,0.22891957466982604,0.21843935460525654,0.16812383499512482,0.41671552726127614,0.5103965864329354,0.4378732418057376,0.44035402770651616,0
0.26283115395988627,0.6109162039557502,0.6164276466958342,0.34806331893169634,0.21843935460525654,0.36892152999630157,0.2271783618756027,0.5637527043792343,0.6294853236781288,0.5953694202154953,0
0.30431678859640005,0.48812072311717575,0.8420728708672822,0.31835723792270454,0.21843935460525654,0.2828653749957972,0.21708227707167832,0.30957580332595,0.4768494526852922,0.47787326834273997,0
0.5460779007884976,0.6646102968156977,0.6690472307440676,0.94601798182237,0.41382951595394224,0.36892152999630157,0.21775534939193994,0.6456457434145917,0.40505778683940286,0.6538609543355567,0
